"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss"
"65","ABR","ABR..29.",0.0227281136184677,0.370329027560096,0.00184542804013281,-0.384192432346565,1.10174360932427e-05,0.754521459906662,"sp.Q12979.ABR_HUMAN",0.225889781270522,0.215116829131833,0.00662671596390098,-0.265080820659989,0.0110195436082407,0.480197649791822
"66","ABRACL","ABRACL..58527.",0.964865328187522,-0.0181028748933612,7.21240364214589e-05,-0.460633689880548,0.291379473714033,0.442530814987187,"sp.Q9P1F3.ABRAL_HUMAN",0.938601323505822,-0.0346234554874894,0.000761762737251077,-0.493611192403636,0.316364438930454,0.458987736916147
"67","ABT1","ABT1..29777.",0.00585047405597171,0.241879549690535,4.66295259555749e-09,-0.419516349506741,2.20412896850768e-09,0.661395899197276,"sp.Q9ULW3.ABT1_HUMAN",0.595995283252371,0.0453660624066828,0.204977782343579,-0.0962701411746406,0.175929109558529,0.141636203581323
"68","ABTB2","ABTB2..25841.",0.361189909050713,0.153563210114395,0.864913444029124,0.0222550941061028,0.481628585289305,0.131308116008293,"sp.Q8N961.ABTB2_HUMAN",0.41403519385703,0.152182612162321,0.236016625920394,-0.177099226084127,0.111289511783709,0.329281838246448
"69","ACAA1","ACAA1..30.",0.289056969968398,0.245528078997479,2.35566062128587e-05,-0.343088857808221,0.0197946984902906,0.5886169368057,"sp.P09110.THIK_HUMAN",0.664870767110085,-0.101059035718006,0.767485291601992,-0.0240682523369265,0.743594408039059,-0.0769907833810799
"70","ACAA2","ACAA2..10449.",0.0395717701556392,0.606010947704505,9.23531218209665e-06,-0.691771716820768,9.59257165084924e-05,1.29778266452527,"sp.P42765.THIM_HUMAN",0.404630140745939,0.264702181582413,0.0230725309031263,-0.298654571393369,0.0831730402233156,0.563356752975782
"71","ACACA","ACACA..31.",0.100189155708738,0.180546950278032,0.0215013282639503,-0.21998014272936,0.00285380126292936,0.400527093007391,"sp.Q13085.4.ACACA_HUMAN",0.337724344845327,0.0923550066987025,0.0160301169107701,-0.236291528125403,0.00954416984177141,0.328646534824106
"72","ACACB","ACACB..32.",0.286463552898573,0.211339640111213,0.0584038926081953,-0.237118420942538,0.0436561135792208,0.44845806105375,"sp.O00763.ACACB_HUMAN",0.656770628251526,0.0642343174917087,0.205321550602467,-0.124298174040975,0.254523587733435,0.188532491532684
"73","ACAD10","ACAD10..80724.",0.04181875574763,0.235495043204371,0.00143822383940698,-0.28483186588374,0.000215679702486864,0.520326909088111,"sp.Q6JQN1.5.ACD10_HUMAN",0.151401883409134,0.164395445649759,0.358284832611043,-0.0854072351277587,0.0654929461659681,0.249802680777517
"74","ACAD11","ACAD11..84129.",0.539015456467896,0.060850824053714,0.00617804003751429,-0.385917737559456,0.00508360874026449,0.44676856161317,"sp.Q709F0.ACD11_HUMAN",0.631466961761112,0.0527524794177698,0.397377548803272,-0.108612192724406,0.277597853742613,0.161364672142176
"75","ACAD8","ACAD8..27034.",0.000496185868862432,0.366959296218081,1.52884411030394e-09,-0.552820881466136,1.30762228137204e-12,0.919780177684216,"sp.Q9UKU7.ACAD8_HUMAN",0.0120814219114418,0.254652036511239,0.007050175256672,-0.2329258496506,2.86592140810693e-05,0.487577886161839
"76","ACAD9","ACAD9..28976.",4.90169187087553e-05,0.279032990664576,0.000272851339882328,-0.330584760907396,2.39903532207349e-08,0.609617751571972,"sp.Q9H845.ACAD9_HUMAN",6.54389506273473e-09,0.422664218077549,0.161940836092143,-0.116042495373242,1.74046308308451e-07,0.538706713450791
"77","ACADM","ACADM..34.",0.000702973263176304,0.459292633257829,1.21262854433063e-07,-0.562787334535045,8.03922278157687e-10,1.02207996779287,"sp.P11310.2.ACADM_HUMAN",0.00144144499818327,0.480525692772111,0.00196064161310704,-0.285082728799792,7.15830224694242e-06,0.765608421571904
"78","ACADS","ACADS..35.",0.00206140481877868,0.578786679255072,0.0444695037638987,-0.292354026000336,0.000105370275715694,0.871140705255408,"sp.P16219.ACADS_HUMAN",0.00203925675427678,0.619024499532801,0.620264215823575,-0.074190252590429,0.00246551415154499,0.69321475212323
"79","ACADSB","ACADSB..36.",0.0961546694013798,0.303855559198542,0.000460819406471859,-0.318331667749217,0.00202158187322313,0.62218722694776,"sp.P45954.ACDSB_HUMAN",0.300107866749051,0.194002409981547,0.000381651167165181,-0.330273733804407,0.00996518581737246,0.524276143785954
"80","ACADVL","ACADVL..37.",0.0143458007697395,0.308903248631537,4.05380093444341e-11,-0.502373266585692,3.685245772111e-08,0.811276515217228,"sp.P49748.3.ACADV_HUMAN",0.0207475949860176,0.343703065010437,0.00793876826736971,-0.235208169039622,0.000272757702475311,0.578911234050059
"81","ACAP1","ACAP1..9744.",0.750031863171504,-0.0775979902253034,0.0615103705306498,-0.305442474182279,0.37266764929835,0.227844483956976,"sp.Q15027.ACAP1_HUMAN",0.915308401106167,-0.0567512408841475,0.431368942201524,0.144112641775061,0.71225785289545,-0.200863882659209
"82","ACAP2","ACAP2..23527.",0.0012975169572535,0.253880922900882,0.00318958943316161,-0.341722164358764,6.38367289569442e-06,0.595603087259646,"sp.Q15057.ACAP2_HUMAN",0.562910221328289,0.052882828036366,0.00830495602116804,-0.329526331251556,0.00668246562841369,0.382409159287922
"83","ACAP3","ACAP3..116983.",0.407044208716101,0.151010219138224,0.552433767787273,-0.0619943625387247,0.275406205685351,0.213004581676949,"sp.Q96P50.ACAP3_HUMAN",0.0221362912273484,-0.380037870601563,0.395572402002346,0.11310523066405,0.0106591140367372,-0.493143101265613
"84","ACAT1","ACAT1..38.",0.611407693895284,0.0579855686087063,2.29385112168165e-10,-0.697698868835772,2.6759367166582e-07,0.755684437444478,"sp.P24752.THIL_HUMAN",0.0183701139318996,0.218343095319676,8.52499069085468e-06,-0.394478146429911,1.24772244363016e-07,0.612821241749586
"85","ACAT2","ACAT2..39.",0.0788879417331002,0.341120378917577,0.00116225850316875,-0.375206746576475,0.000765222338713778,0.716327125494051,"sp.Q9BWD1.THIC_HUMAN",0.31046503170753,0.157820326770752,0.000203536103121575,-0.345583494523344,0.00268782545842289,0.503403821294096
"86","ACBD3","ACBD3..64746.",4.06944328192617e-07,0.286744689867731,0.0320100775028337,-0.203042204807261,5.86958775641495e-06,0.489786894674992,"sp.Q9H3P7.GCP60_HUMAN",0.0218742199096402,0.125410335338108,0.325931183285928,-0.08167231080761,0.0239037307524727,0.207082646145718
"87","ACBD4","ACBD4..79777.",0.221867199703466,0.158120351081884,0.0394444320582585,-0.225768599275609,0.013237741214583,0.383888950357492,"sp.Q8NC06.2.ACBD4_HUMAN",0.743251228878339,0.0959928764847885,0.0609043009006065,-0.595429805817103,0.0859422443345779,0.691422682301892
"88","ACBD5","ACBD5..91452.",0.0127802609544769,0.371459306873492,9.66543653177581e-10,-0.474813642676048,6.35193767124211e-07,0.846272949549539,"sp.Q5T8D3.ACBD5_HUMAN",0.0390614031412308,0.307612410305144,1.3232674143819e-05,-0.353065491295234,4.78521214960608e-05,0.660677901600378
"89","ACBD6","ACBD6..84320.",3.72793742066864e-08,0.310813016937937,1.53844961829689e-06,-0.542697564676414,3.62720672055435e-11,0.85351058161435,"sp.Q9BR61.ACBD6_HUMAN",0.0189689696041117,0.219129051049903,0.00807087842914762,-0.303727995704549,0.000158098977303357,0.522857046754453
"90","ACBD7","ACBD7..414149.",0.132021030090154,0.28946352929277,0.00211421901130931,-0.352206946447798,0.00151375491061535,0.641670475740569,"sp.Q8N6N7.ACBD7_HUMAN",0.219655856611095,0.398223230655207,0.00256327895436853,-0.542837231271524,0.00804820756762487,0.941060461926731
"91","ACD","ACD..65057.",3.80437537611365e-06,0.570162246843773,2.2736908925221e-09,-0.501105792692019,1.21444514982741e-12,1.07126803953579,"sp.Q96AP0.ACD_HUMAN",0.0572461706927529,0.189593345352261,0.305782424414177,-0.0813570807517057,0.0147005827265546,0.270950426103967
"92","ACE","ACE..1636.",0.328312987934555,-0.158663378922729,0.0209169951356094,-0.326136430461802,0.372597463953606,0.167473051539073,"sp.P12821.ACE_HUMAN",0.495783602568965,-0.160253145952526,0.0969898864040699,-0.421081092638676,0.387391509565806,0.26082794668615
"93","ACIN1","ACIN1..22985.",0.258491669128419,0.112563962292685,7.6292704918172e-09,-0.404430565854899,9.15659082227406e-06,0.516994528147584,"sp.Q9UKV3.5.ACINU_HUMAN",0.378378384083671,-0.0637924396713949,4.5104889432184e-05,-0.248825284084303,0.0256233044947821,0.185032844412908
"94","ACIN1","ACIN1..22985.",0.258491669128419,0.112563962292685,7.6292704918172e-09,-0.404430565854899,9.15659082227406e-06,0.516994528147584,"tr.E7EQT4.E7EQT4_HUMAN",0.0592021449387975,-0.171894566552934,2.9632889951644e-06,-0.339335786578304,0.0942205205499156,0.16744122002537
"95","ACLY","ACLY..47.",0.00337939904262497,0.297751623545248,0.123947766436334,-0.155047393298873,0.000464831404831252,0.452799016844121,"sp.P53396.2.ACLY_HUMAN",0.546968761444881,0.106189632060643,0.286065431052924,-0.195691702644885,0.19776214157437,0.301881334705527
"96","ACLY","ACLY..47.",0.00337939904262497,0.297751623545248,0.123947766436334,-0.155047393298873,0.000464831404831252,0.452799016844121,"sp.P53396.ACLY_HUMAN",0.122565904417476,0.146574176347619,0.0319319990090381,-0.249764733942429,0.00434837608957724,0.396338910290047
"97","ACO1","ACO1..48.",0.201562649007166,0.220603547314328,0.507773799501536,-0.0701898777619254,0.095450264174867,0.290793425076253,"sp.P21399.ACOC_HUMAN",0.857873028353714,0.0266126103277815,0.536737117608962,-0.058040256578334,0.575766739878847,0.0846528669061155
"98","ACO2","ACO2..50.",0.000913485576813379,0.522326264033514,2.71809784736718e-13,-0.460213808431312,1.9982601666641e-07,0.982540072464825,"sp.Q99798.ACON_HUMAN",0.0117048084221263,0.399632093241338,3.06435119832691e-07,-0.315001856434576,5.84183225146191e-05,0.714633949675914
"99","ACOT1","ACOT1..641371.",1.40897918110597e-06,0.807783128780007,0.0450294763657197,-0.257927259584608,1.04788006094963e-08,1.06571038836462,"sp.Q86TX2.ACOT1_HUMAN",0.019091692623106,0.627503098889898,0.508611810715913,-0.179070827393062,0.0119859926617516,0.80657392628296
"100","ACOT11","ACOT11..26027.",0.00816811255308203,0.685297438551806,0.882260684446818,-0.0244168114427736,0.0115036258876716,0.709714249994579,"sp.Q8WXI4.2.ACO11_HUMAN",0.547300468533014,0.113284958101557,0.829876254028666,-0.0334059884655764,0.498891178164666,0.146690946567133
"101","ACOT13","ACOT13..55856.",0.0717607177173886,0.275716169790154,0.0023891475288305,-0.329624408876638,0.000752427002539537,0.605340578666791,"sp.Q9NPJ3.ACO13_HUMAN",0.249735691226868,0.169183268239339,8.27823421487205e-05,-0.413441244978554,0.000689197057857474,0.582624513217893
"102","ACOT2","ACOT2..10965.",9.17268075696357e-05,0.710869535864025,0.00627669878090893,-0.41681049574805,3.61810000241295e-08,1.12768003161207,"sp.P49753.ACOT2_HUMAN",4.81733168701224e-07,0.725016474779145,0.0240718379789598,-0.241649363085069,7.1567741787477e-10,0.966665837864214
"103","ACOT4","ACOT4..122970.",0.00521094690606645,0.529010895342785,0.000363589633133165,-0.350127408307404,1.28199818157196e-05,0.879138303650188,"sp.Q8N9L9.ACOT4_HUMAN",0.339254201930485,0.285707431346859,0.0157000770374412,-0.591160312370743,0.00524188554374379,0.876867743717603
"104","ACOT7","ACOT7..11332.",0.00299009850926711,0.545368801805556,0.0270062617509756,-0.240797828548145,9.45186439212115e-05,0.786166630353701,"sp.O00154.BACH_HUMAN",0.283135352322414,0.184199690243196,0.0208295021298021,-0.231865636086702,0.0262051088330214,0.416065326329898
"105","ACOT8","ACOT8..10005.",1.08897530698911e-14,0.467535168724384,0.14847078494052,-0.21230950157466,9.10334531630137e-05,0.679844670299045,"sp.O14734.ACOT8_HUMAN",6.14429524910608e-07,0.347752346350686,0.0326283296672,-0.404282819611307,0.000375237535580612,0.752035165961993
"106","ACOX1","ACOX1..51.",0.00215701524954193,0.278198458811577,0.325516809708467,-0.115874730309443,0.00429095408047193,0.39407318912102,"sp.Q15067.2.ACOX1_HUMAN",0.264270910086562,0.128360224894426,0.47822918936161,-0.094875415917374,0.173075054929494,0.2232356408118
"107","ACOX3","ACOX3..8310.",0.043908845105173,0.421111489954503,3.33650072179508e-07,-0.346090482373562,0.000996873219518051,0.767201972328064,"sp.O15254.ACOX3_HUMAN",0.00421324001725699,0.697170393572383,0.0469949765671954,-0.183433719241549,0.000598907296523181,0.880604112813931
"108","ACP1","ACP1..52.",0.00126072367560527,0.253928064492034,8.03628765104926e-08,-0.467395320241718,1.65888127560669e-10,0.721323384733752,"sp.P24666.PPAC_HUMAN",0.169763101618318,0.187078579660674,0.000564652129105349,-0.442581758758666,0.000231854600224814,0.62966033841934
"109","ACP1","ACP1..52.",0.00126072367560527,0.253928064492034,8.03628765104926e-08,-0.467395320241718,1.65888127560669e-10,0.721323384733752,"sp.P24666.2.PPAC_HUMAN",0.518532302546839,-0.135726384799793,0.219988007518925,-0.365038926784693,0.469774132200432,0.2293125419849
"110","ACP2","ACP2..53.",0.00136202951460775,0.398225642847527,0.7909179795519,0.0237238382639564,0.00459817796747177,0.374501804583571,"sp.P11117.PPAL_HUMAN",0.00294087421051914,0.297784918612224,0.246786754597103,0.099960786290582,0.0728386023198304,0.197824132321642
"111","ACP5","ACP5..54.",0.716197292638336,-0.166858769368721,0.513285999250395,-0.129810980451532,0.936032679791029,-0.0370477889171896,"sp.P13686.PPA5_HUMAN",0.34446939988847,-0.386852059576559,0.381416399362747,0.197803417315284,0.165424622308715,-0.584655476891843
"112","ACP6","ACP6..51205.",0.487338922458929,-0.0931270014461423,0.0442990665292037,-0.367679660709428,0.162489156191469,0.274552659263286,"sp.Q9NPH0.PPA6_HUMAN",0.888782234709567,0.0172500470679704,0.910840546615637,0.0176032139259894,0.998369725056084,-0.00035316685801905
"113","ACPP","ACPP..55.",0.821670096157776,0.0332002419796995,0.0155542671532346,-0.399557669531831,0.020328996858109,0.43275791151153,"sp.P15309.2.PPAP_HUMAN",0.473070609100309,0.178177126947744,0.090999845638019,-0.600569958719798,0.0483885142403395,0.778747085667543
"114","ACSF2","ACSF2..80221.",0.549222454849229,0.107102907429574,0.564124897736097,0.109424924038428,0.992125579792835,-0.00232201660885423,"sp.Q96CM8.ACSF2_HUMAN",0.473049883634628,-0.102620824339253,0.990275351030892,0.00186313498684667,0.58259034651586,-0.1044839593261
"115","ACSF3","ACSF3..197322.",0.0636461639193743,0.20264496548527,2.20109230045356e-07,-0.42376666148568,1.33474594574765e-06,0.62641162697095,"sp.Q4G176.ACSF3_HUMAN",0.620819250399559,0.0563997089120414,0.0102123323492287,-0.180288881107571,0.0540911825306643,0.236688590019613
"116","ACSL1","ACSL1..2180.",0.82191427659081,-0.0961494329680219,0.352152829831113,-0.12894598177741,0.939022178710115,0.0327965488093884,"sp.P33121.ACSL1_HUMAN",0.64198090222349,0.181132396190318,0.0431217361735057,-0.202533337036252,0.332389158171996,0.38366573322657
"117","ACSL3","ACSL3..2181.",0.17215777002958,0.194861089047945,0.923940380801546,0.0107390518537542,0.262098554539889,0.184122037194191,"sp.O95573.ACSL3_HUMAN",0.100918131525242,0.230194495948975,0.358139316684331,0.0845437654621536,0.339087086797417,0.145650730486821
"118","ACSL5","ACSL5..51703.",0.72993289563517,0.176295989989546,0.113383623685651,-0.388701914288208,0.286169768790669,0.564997904277754,"sp.Q9ULC5.3.ACSL5_HUMAN",0.33142679294485,-0.256623547370024,0.144840533185458,-0.207897825685863,0.854740280002351,-0.0487257216841604
"119","ACSL6","ACSL6..23305.",0.360758908629096,0.13648305516343,0.213319793371008,-0.0797410541783345,0.149753807575865,0.216224109341765,"sp.Q9UKU0.9.ACSL6_HUMAN",0.902384903253451,-0.0281594339539577,0.679417908591285,-0.0709678558112804,0.871532757683892,0.0428084218573227
"120","ACSM3","ACSM3..6296.",0.061533783162009,0.597993025440847,0.283530408655936,-0.19830547752729,0.0198801343377984,0.796298502968136,"sp.Q53FZ2.ACSM3_HUMAN",0.123793723852365,0.380215007767843,0.98287253545798,0.00382044666005754,0.161487939852714,0.376394561107785
"121","ACSS1","ACSS1..84532.",0.584144731199575,0.114878454627567,0.00153866291403622,-0.646146951640711,0.001173952696383,0.761025406268279,"sp.Q9NUB1.ACS2L_HUMAN",0.92876078810247,0.0145177594783611,0.00648565641935196,-0.398820519381543,0.0238939638308701,0.413338278859904
"122","ACSS2","ACSS2..55902.",0.000617994801462658,0.385762994557449,0.633340767584853,-0.123812069404461,0.0595715019203737,0.509575063961909,"sp.Q9NR19.2.ACSA_HUMAN",0.174303478458562,0.124826508285459,0.124204378559963,-0.308179676208535,0.0362992675468621,0.433006184493994
"123","ACSS3","ACSS3..79611.",0.0195577600543197,0.677327623730546,0.329137434061815,-0.151781356959893,0.00771788938967664,0.829108980690439,"sp.Q9H6R3.ACSS3_HUMAN",0.0527164387695935,0.930525187679582,0.129355375789332,0.363526951697028,0.259891381297279,0.566998235982554
"124","ACTA2","ACTA2..59.",0.249824144150361,0.735118232396844,0.0425856605859372,-0.411208429978088,0.0813964316503918,1.14632666237493,"sp.P62736.ACTA_HUMAN",0.913969541852263,0.0104690095241666,0.83711891898755,0.00926675771706935,0.990366801095031,0.00120225180709726
"125","ACTB","ACTB..60.",0.15416558756537,0.114627853998773,0.0582471701118495,-0.274900323992229,0.00995648417361195,0.389528177991002,"sp.P60709.ACTB_HUMAN",0.00317718323823498,0.128563939851088,0.243429035192384,0.0824371105053991,0.516240421588934,0.0461268293456888
"126","ACTBL2","ACTBL2..345651.",0.419308071527412,0.121002404499863,0.474666007465865,0.0591561801992536,0.698582310983759,0.0618462243006096,"sp.Q562R1.ACTBL_HUMAN",0.697437377486008,-0.052542884294151,0.769260058005237,0.023445014135483,0.584391295529125,-0.075987898429634
"127","ACTG1","ACTG1..71.",0.111033989831436,0.173853641264893,0.202611366178795,-0.166097547834257,0.0274012975512671,0.33995118909915,"tr.K7EM38.K7EM38_HUMAN",0.0648452718359349,-0.342226682660483,0.376241717621552,-0.15583856634561,0.425682783408947,-0.186388116314873
"128","ACTL6A","ACTL6A..86.",1.68572983547826e-06,0.334259393198399,0.000170564532926905,-0.372420501862512,1.62831671369631e-09,0.706679895060911,"sp.O96019.ACL6A_HUMAN",2.12320605423152e-05,0.248797436991416,0.00580410094279962,-0.171741833755468,5.5517290896726e-08,0.420539270746884
"129","ACTL8","ACTL8..81569.",0.759693044496957,-0.0885051417306194,0.32298201344267,0.188995180698682,0.395553538748586,-0.277500322429302,"sp.Q9H568.ACTL8_HUMAN",0.408832512609762,-0.165400453004642,0.475235139084985,0.120804158906127,0.222841585145568,-0.286204611910769
"130","ACTN1","ACTN1..87.",0.00779389580902197,0.6038055853785,0.527059229391478,0.0983832900344188,0.0311057544950231,0.505422295344081,"sp.P12814.ACTN1_HUMAN",0.0265152920723737,0.423856317408331,0.325623140112629,0.116323698400885,0.119108546509529,0.307532619007446
"131","ACTN1","ACTN1..87.",0.00779389580902197,0.6038055853785,0.527059229391478,0.0983832900344188,0.0311057544950231,0.505422295344081,"sp.P12814.4.ACTN1_HUMAN",0.00930105615316045,0.376837870013336,0.410475745056143,0.0853533614638166,0.0633203785182296,0.291484508549519
"132","ACTN2","ACTN2..88.",0.447190027059087,0.0987762922138597,0.601855096294694,-0.0702565917373159,0.309326968947281,0.169032883951176,"sp.P35609.ACTN2_HUMAN",0.554934286191105,0.146023361687081,0.0895030282079984,0.398789149943792,0.410479055377671,-0.25276578825671
"133","ACTN3","ACTN3..89.",0.202597632666091,-0.0578403071206381,0.593253020072326,-0.0323587651707552,0.597195919296764,-0.025481541949883,"sp.Q08043.ACTN3_HUMAN",0.766066900945022,-0.0972633941536341,0.285140095362074,-0.31079196923059,0.479996380776249,0.213528575076956
"134","ACTN4","ACTN4..81.",0.000646924526558201,0.445257678349579,0.795419688809468,-0.0321433014490893,0.00209835146835486,0.477400979798668,"tr.H7C144.H7C144_HUMAN",0.332110033644555,0.352676576618923,0.316273284809366,-0.28890659445546,0.104442307284979,0.641583171074383
"135","ACTN4","ACTN4..81.",0.000646924526558201,0.445257678349579,0.795419688809468,-0.0321433014490893,0.00209835146835486,0.477400979798668,"sp.O43707.ACTN4_HUMAN",0.00393115808506207,0.356763794982643,0.990770525375679,-0.00126359383427269,0.0143785146600947,0.358027388816916
"136","ACTR10","ACTR10..55860.",2.03048825216629e-05,0.395167529699553,0.00352078287503872,-0.205493928585277,1.78730263487164e-08,0.60066145828483,"sp.Q9NZ32.ARP10_HUMAN",0.807192403188693,-0.0192570485008553,0.0372221563108715,0.117170907526623,0.110967616774506,-0.136427956027479
"137","ACTR1A","ACTR1A..10121.",0.00516397600820382,0.476360296489841,2.2086389569044e-07,-0.365027881280493,1.67169780892063e-05,0.841388177770335,"sp.P61163.ACTZ_HUMAN",0.096714100903538,0.210972606124313,0.00221905716202749,-0.173307250200898,0.00506145127137243,0.384279856325211
"138","ACTR1B","ACTR1B..10120.",0.358128255630516,0.0803489986096357,0.359641746871172,-0.0746057857946889,0.158589015459713,0.154954784404325,"sp.P42025.ACTY_HUMAN",0.69195154443883,0.0486526126844347,0.128961441584369,-0.170978440502415,0.152708324105028,0.21963105318685
"139","ACTR2","ACTR2..10097.",0.0884885430940858,0.145684212261935,0.00612996229158165,-0.236669130490428,0.000659648157093667,0.382353342752364,"sp.P61160.ARP2_HUMAN",0.442402596022417,-0.0539812168956834,0.263519114121414,-0.0832162356553785,0.745910686219415,0.0292350187596951
"140","ACTR3","ACTR3..10096.",0.00148503585914041,0.342011120025772,0.142724339353023,-0.141092588100507,0.000224432239750158,0.483103708126279,"sp.P61158.ARP3_HUMAN",0.00172375358561672,0.203657636365133,0.171631317191585,-0.088910526263357,0.000279754865242752,0.29256816262849
"141","ACTR3B","ACTR3B..57180.",1.0789068476578e-07,0.436741853110203,7.67073674837476e-05,-0.435333741163869,4.68448002786231e-12,0.872075594274072,"sp.Q9P1U1.ARP3B_HUMAN",0.186906006173023,0.0719683699985902,0.155037235180969,-0.0946151012811374,0.0262219419502918,0.166583471279728
"142","ACTR5","ACTR5..79913.",5.16119292112333e-09,0.321168324689806,0.0474647646475869,-0.27467518085883,0.000159337898636518,0.595843505548636,"sp.Q9H9F9.ARP5_HUMAN",0.0500282054909615,0.084382532222417,0.877258969081103,-0.014582301886792,0.298802645526548,0.098964834109209
"143","ACTR6","ACTR6..64431.",0.0353555136014314,0.238966968959145,0.000391845968178099,-0.318340347743123,6.05364483936279e-05,0.557307316702269,"sp.Q9GZN1.ARP6_HUMAN",0.171908031988185,0.0950436821652725,0.700304679867305,0.0238833459779734,0.404878008080895,0.0711603361872991
"144","ACTR8","ACTR8..93973.",0.347053916605845,0.134569185355616,6.45718489904733e-21,-0.540364894578785,0.000154841238602226,0.674934079934401,"sp.Q9H981.ARP8_HUMAN",0.233208173714302,0.0826250425569214,0.00312686036480139,-0.111869477243258,0.00963241403522995,0.194494519800179
"145","ACVR1","ACVR1..90.",5.12072142480017e-06,0.823612002879536,0.901221393759912,-0.0164717692987359,2.72579370280326e-05,0.840083772178271,"sp.Q04771.ACVR1_HUMAN",2.25701283136546e-05,0.737007150778875,0.992721826056103,0.0011257506009824,0.000103830132373879,0.735881400177893
"146","ACVR1B","ACVR1B..91.",0.0753570857492328,0.257290179557769,0.0126628563345814,-0.254388106436773,0.00248664693490828,0.511678285994543,"sp.P36896.4.ACV1B_HUMAN",0.62517922036583,0.103591032779615,0.292510206992384,0.164924010222253,0.798241357378475,-0.0613329774426377
"147","ACVR2A","ACVR2A..92.",0.0137301857772811,0.286891142199409,0.797500245705475,-0.0237503080927064,0.0204200861718502,0.310641450292116,"sp.P27037.AVR2A_HUMAN",0.686112212177978,0.171993949864344,0.0649246668164943,0.569277466690696,0.425736424933426,-0.397283516826352
"148","ACY1","ACY1..95.",0.69112939391223,0.0569852615173367,8.93688061389588e-07,-0.431186935201422,0.00244823204271044,0.488172196718759,"sp.Q03154.ACY1_HUMAN",0.463133518170239,0.1431313770665,2.99336222223657e-07,-0.492194777840262,0.00372086553290758,0.635326154906762
"149","ACY3","ACY3..91703.",0.823374419988539,-0.0315883706652883,0.0926297782878337,-0.177619621219198,0.327724764384743,0.146031250553909,"sp.Q96HD9.ACY3_HUMAN",0.871244802736745,-0.0712224350234025,0.00943727771705424,-0.769965990151201,0.125773947549054,0.698743555127799
"150","ACYP1","ACYP1..97.",0.788311182871595,0.0360853561808954,0.0042635286072431,-0.234968326157634,0.0627123137323869,0.271053682338529,"sp.P07311.ACYP1_HUMAN",0.413901613554328,-0.139294423812627,0.027047585998427,-0.263950623230584,0.492792456746737,0.124656199417957
"151","ACYP2","ACYP2..98.",0.0160099986183912,0.233241818997858,0.481936178980662,-0.0721470230492582,0.0192060502418091,0.305388842047116,"sp.P14621.ACYP2_HUMAN",0.724094516524625,-0.0448839306396085,0.370753607250225,-0.113007014511113,0.677741034978477,0.0681230838715045
"152","ADA","ADA..100.",0.0737629079520416,0.255817800589066,0.0184077590257751,-0.678777110556626,0.0019643511592163,0.934594911145691,"sp.P00813.ADA_HUMAN",0.411912252606318,0.0955525579935106,0.160699321031914,-0.28438008366294,0.0637535473464615,0.379932641656451
"153","ADAL","ADAL..161823.",0.530085473989633,0.0882874917181531,0.00117648194830162,-0.27784068788519,0.016566558503803,0.366128179603343,"sp.Q6DHV7.ADAL_HUMAN",0.404352967080742,0.142868949665182,0.0221722841171463,-0.211727152185312,0.0493442200440082,0.354596101850495
"154","ADAM10","ADAM10..102.",0.00481317867882653,0.40698767420469,0.0191932266531857,-0.226338100056942,0.000101475814017928,0.633325774261632,"sp.O14672.ADA10_HUMAN",0.00169689073317179,0.41320513675215,0.832796510696069,0.0161819491210755,0.00363056328996945,0.397023187631075
"155","ADAM15","ADAM15..8751.",0.0518807773078704,0.266782600877761,0.494934204856061,-0.108361870704814,0.0505723849354779,0.375144471582574,"sp.Q13444.5.ADA15_HUMAN",0.265967688544407,0.113130321672754,0.589330285631458,-0.0628845844886776,0.19451190167491,0.176014906161432
"156","ADAM17","ADAM17..6868.",0.00167003123869515,0.318784481763732,0.0199805002234553,-0.242999795729228,4.7296047175364e-05,0.56178427749296,"sp.P78536.ADA17_HUMAN",0.0359197764495314,0.178584374089114,0.957768914497292,-0.00498776928559709,0.108291347239909,0.183572143374711
"157","ADAM22","ADAM22..53616.",0.844156312320218,0.0235918549876817,0.0129116680037248,-0.337255284896854,0.0138105159410879,0.360847139884536,"sp.Q9P0K1.ADA22_HUMAN",0.491606226334816,-0.164291064902912,0.843597216910809,-0.0661789228181103,0.789953665590329,-0.098112142084802
"158","ADAM28","ADAM28..10863.",0.0339221991181243,0.675995575028296,0.314198822240594,0.135827893799921,0.0876920835094449,0.540167681228375,"sp.Q9UKQ2.ADA28_HUMAN",0.32661010305399,-0.725669335123259,0.356155081437916,-0.347229527184217,0.588613930606082,-0.378439807939042
"159","ADAM8","ADAM8..101.",0.240928484215318,-0.3181234850774,0.532735700766381,-0.11772383178267,0.49392586496409,-0.20039965329473,"sp.P78325.ADAM8_HUMAN",0.4008128772692,-0.427791878206823,0.664255624114423,-0.14204992017303,0.59712587254625,-0.285741958033793
"160","ADAM9","ADAM9..8754.",0.528510993938064,-0.200419178432656,0.914079407229944,-0.0149210433304674,0.551641741405765,-0.185498135102189,"sp.Q13443.ADAM9_HUMAN",0.445681077397284,-0.189438930733393,0.322322560377869,0.115257278548211,0.211600649758335,-0.304696209281604
