"","Gene_ID","Gene_Name","AmplificationRatio"
"25124","FER1L6.AS2..157376.","FER1L6",0.0351351351351351
"25125","LOC101927588..101927588.","LOC101927588",0.0351351351351351
"25126","TMEM65..157378.","TMEM65",0.0405405405405405
"25127","TRMT12..55039.","TRMT12",0.0405405405405405
"25128","RNF139.AS1..101927612.","RNF139",0.0405405405405405
"25129","RNF139..11236.","RNF139",0.0405405405405405
"25130","TATDN1..83940.","TATDN1",0.0432432432432432
"25131","MIR6844..102466200.","MIR6844",0.0405405405405405
"25132","NDUFB9..4715.","NDUFB9",0.0432432432432432
"25133","MTSS1..9788.","MTSS1",0.0432432432432432
"25134","MIR4662B..100616255.","MIR4662B",0.0432432432432432
"25135","MIR4662A..100616221.","MIR4662A",0.0432432432432432
"25136","LINC00964..157381.","LINC00964",0.0405405405405405
"25137","ZNF572..137209.","ZNF572",0.0405405405405405
"25138","LOC105375744..105375744.","LOC105375744",0.132432432432432
"25139","SQLE..6713.","SQLE",0.140540540540541
"25140","WASHC5..9897.","WASHC5",0.0378378378378378
"25141","NSMCE2..286053.","NSMCE2",0.0378378378378378
"25142","TRIB1..10221.","TRIB1",0.0378378378378378
"25143","LINC00861..100130231.","LINC00861",0.0459459459459459
"25144","LOC101927657..101927657.","LOC101927657",0.0648648648648649
"25145","FAM84B..157638.","FAM84B",0.0675675675675676
"25146","PCAT1..100750225.","PCAT1",0.0837837837837838
"25147","PCAT2..103164619.","PCAT2",0.0891891891891892
"25148","PRNCR1..101867536.","PRNCR1",0.0891891891891892
"25149","CASC19..103021165.","CASC19",0.0918918918918919
"25150","CCAT1..100507056.","CCAT1",0.0918918918918919
"25151","CASC21..103021164.","CASC21",0.0945945945945946
"25152","CASC8..727677.","CASC8",0.0945945945945946
"25153","CCAT2..101805488.","CCAT2",0.0945945945945946
"25154","POU5F1B..5462.","POU5F1B",0.0918918918918919
"25155","CASC11..100270680.","CASC11",0.110810810810811
"25156","MYC..4609.","MYC",0.110810810810811
"25157","PVT1..5820.","PVT1",0.110810810810811
"25158","MIR1204..100302185.","MIR1204",0.108108108108108
"25159","TMEM75..641384.","TMEM75",0.102702702702703
"25160","MIR1205..100302161.","MIR1205",0.1
"25161","MIR1206..100302170.","MIR1206",0.0972972972972973
"25162","MIR1207..100302175.","MIR1207",0.0972972972972973
"25163","MIR1208..100302281.","MIR1208",0.0918918918918919
"25164","LINC00824..101927774.","LINC00824",0.0810810810810811
"25165","LINC00976..106144608.","LINC00976",0.0513513513513514
"25166","LINC00977..728724.","LINC00977",0.0459459459459459
"25167","CCDC26..137196.","CCDC26",0.0486486486486487
"25168","MIR3686..100500839.","MIR3686",0.0513513513513514
"25169","GSDMC..56169.","GSDMC",0.0405405405405405
"25170","FAM49B..51571.","FAM49B",0.0351351351351351
"25171","MIR5194..100847051.","MIR5194",0.0324324324324324
"25172","ASAP1..50807.","ASAP1",0.0297297297297297
"25173","ASAP1.IT2..100507117.","ASAP1",0.0324324324324324
"25174","ASAP1.IT1..29065.","ASAP1",0.0297297297297297
"25175","ADCY8..114.","ADCY8",0.0351351351351351
"25176","EFR3A..23167.","EFR3A",0.121621621621622
"25177","OC90..729330.","OC90",0.0459459459459459
"25178","HHLA1..10086.","HHLA1",0.027027027027027
"25179","KCNQ3..3786.","KCNQ3",0.0243243243243243
"25180","HPYR1..93668.","HPYR1",0.0216216216216216
"25181","LRRC6..23639.","LRRC6",0.0243243243243243
"25182","TMEM71..137835.","TMEM71",0.0216216216216216
"25183","PHF20L1..51105.","PHF20L1",0.0216216216216216
"25184","TG..7038.","TG",0.0216216216216216
"25185","SLA..6503.","SLA",0.0216216216216216
"25186","MIR7848..102466865.","MIR7848",0.0216216216216216
"25187","PTCSC1..100302522.","PTCSC1",0.0216216216216216
"25188","WISP1..8840.","WISP1",0.0216216216216216
"25189","NDRG1..10397.","NDRG1",0.0216216216216216
"25190","ST3GAL1..6482.","ST3GAL1",0.0243243243243243
"25191","LOC105375773..105375773.","LOC105375773",0.0243243243243243
"25192","LOC101927798..101927798.","LOC101927798",0.0243243243243243
"25193","LOC101927822..101927822.","LOC101927822",0.0243243243243243
"25194","ZFAT..57623.","ZFAT",0.0243243243243243
"25195","ZFAT.AS1..594840.","ZFAT",0.0243243243243243
"25196","MIR30B..407030.","MIR30B",0.0243243243243243
"25197","MIR30D..407033.","MIR30D",0.0243243243243243
"25198","NCRNA00250..552853.","NCRNA00250",0.0243243243243243
"25199","LOC101927845..101927845.","LOC101927845",0.0243243243243243
"25200","LINC01591..286094.","LINC01591",0.0297297297297297
"25201","KHDRBS3..10656.","KHDRBS3",0.0297297297297297
"25202","LINC02055..107986980.","LINC02055",0.0297297297297297
"25203","LOC101927915..101927915.","LOC101927915",0.027027027027027
"25204","LOC401478..401478.","LOC401478",0.0243243243243243
"25205","FAM135B..51059.","FAM135B",0.0297297297297297
"25206","COL22A1..169044.","COL22A1",0.0324324324324324
"25207","KCNK9..51305.","KCNK9",0.027027027027027
"25208","TRAPPC9..83696.","TRAPPC9",0.0243243243243243
"25209","PEG13..359809.","PEG13",0.0243243243243243
"25210","CHRAC1..54108.","CHRAC1",0.0243243243243243
"25211","AGO2..27161.","AGO2",0.0243243243243243
"25212","PTK2..5747.","PTK2",0.0243243243243243
"25213","MIR151A..442893.","MIR151A",0.0243243243243243
"25214","DENND3..22898.","DENND3",0.0243243243243243
"25215","SLC45A4..57210.","SLC45A4",0.0216216216216216
"25216","LOC105375787..105375787.","LOC105375787",0.0216216216216216
"25217","LINC01300..731779.","LINC01300",0.0189189189189189
"25218","GPR20..2843.","GPR20",0.0189189189189189
"25219","PTP4A3..11156.","PTP4A3",0.0189189189189189
"25220","MROH5..389690.","MROH5",0.0189189189189189
"25221","MIR4472.1..100616268.","MIR4472",0.0189189189189189
"25222","LINC00051..619434.","LINC00051",0.0189189189189189
"25223","TSNARE1..203062.","TSNARE1",0.0189189189189189
"25224","ADGRB1..575.","ADGRB1",0.0189189189189189
"25225","ARC..23237.","ARC",0.0189189189189189
"25226","LOC101928087..101928087.","LOC101928087",0.0189189189189189
"25227","JRK..8629.","JRK",0.0189189189189189
"25228","PSCA..8000.","PSCA",0.0189189189189189
"25229","LY6K..54742.","LY6K",0.0189189189189189
"25230","LOC100288181..100288181.","LOC100288181",0.0189189189189189
"25231","THEM6..51337.","THEM6",0.0189189189189189
"25232","SLURP1..57152.","SLURP1",0.0189189189189189
"25233","LYPD2..137797.","LYPD2",0.0189189189189189
"25234","SLURP2..432355.","SLURP2",0.0189189189189189
"25235","LYNX1.SLURP2..111188157.","LYNX1",0.0189189189189189
"25236","LYNX1..66004.","LYNX1",0.0189189189189189
"25237","LY6D..8581.","LY6D",0.0189189189189189
"25238","GML..2765.","GML",0.0189189189189189
"25239","CYP11B1..1584.","CYP11B1",0.0189189189189189
"25240","CYP11B2..1585.","CYP11B2",0.0189189189189189
"25241","LY6E.DT..100133669.","LY6E",0.0189189189189189
"25242","CDC42P3..100128627.","CDC42P3",0.0189189189189189
"25243","LY6E..4061.","LY6E",0.0189189189189189
"25244","C8orf31..286122.","C8orf31",0.0162162162162162
"25245","LY6H..4062.","LY6H",0.0216216216216216
"25246","GPIHBP1..338328.","GPIHBP1",0.0189189189189189
"25247","ZFP41..286128.","ZFP41",0.0189189189189189
"25248","GLI4..2738.","GLI4",0.0189189189189189
"25249","MINCR..100507316.","MINCR",0.0189189189189189
"25250","ZNF696..79943.","ZNF696",0.0189189189189189
"25251","TOP1MT..116447.","TOP1MT",0.0189189189189189
"25252","RHPN1.AS1..78998.","RHPN1",0.0135135135135135
"25253","RHPN1..114822.","RHPN1",0.0135135135135135
"25254","MAFA.AS1..104326051.","MAFA",0.0135135135135135
"25255","MAFA..389692.","MAFA",0.0162162162162162
"25256","ZC3H3..23144.","ZC3H3",0.0189189189189189
"25257","SNORD149..109623485.","SNORD149",0.0189189189189189
"25258","GSDMD..79792.","GSDMD",0.0189189189189189
"25259","LOC100310756..100310756.","LOC100310756",0.0189189189189189
"25260","MROH6..642475.","MROH6",0.0189189189189189
"25261","NAPRT..93100.","NAPRT",0.0189189189189189
"25262","EEF1D..1936.","EEF1D",0.0189189189189189
"25263","TIGD5..84948.","TIGD5",0.0189189189189189
"25264","PYCR3..65263.","PYCR3",0.0189189189189189
"25265","TSTA3..7264.","TSTA3",0.0189189189189189
"25266","ZNF623..9831.","ZNF623",0.0189189189189189
"25267","ZNF707..286075.","ZNF707",0.0189189189189189
"25268","BREA2..286076.","BREA2",0.0189189189189189
"25269","CCDC166..100130274.","CCDC166",0.0189189189189189
"25270","LOC101928160..101928160.","LOC101928160",0.0189189189189189
"25271","MAPK15..225689.","MAPK15",0.0189189189189189
"25272","FAM83H..286077.","FAM83H",0.0189189189189189
"25273","MIR4664..100616318.","MIR4664",0.0189189189189189
"25274","FAM83H.AS1..100128338.","FAM83H",0.0189189189189189
"25275","LOC105375800..105375800.","LOC105375800",0.0189189189189189
"25276","SCRIB..23513.","SCRIB",0.0189189189189189
"25277","MIR937..100126338.","MIR937",0.0189189189189189
"25278","PUF60..22827.","PUF60",0.0189189189189189
"25279","NRBP2..340371.","NRBP2",0.0189189189189189
"25280","MIR6845..102466748.","MIR6845",0.0189189189189189
"25281","EPPK1..83481.","EPPK1",0.0162162162162162
"25282","PLEC..5339.","PLEC",0.0189189189189189
"25283","MIR661..724031.","MIR661",0.0189189189189189
"25284","PARP10..84875.","PARP10",0.0189189189189189
"25285","GRINA..2907.","GRINA",0.0189189189189189
"25286","SPATC1..375686.","SPATC1",0.0189189189189189
"25287","OPLAH..26873.","OPLAH",0.0189189189189189
"25288","MIR6846..102465509.","MIR6846",0.0189189189189189
"25289","EXOSC4..54512.","EXOSC4",0.0189189189189189
"25290","MIR6847..102465510.","MIR6847",0.0189189189189189
"25291","GPAA1..8733.","GPAA1",0.0189189189189189
"25292","CYC1..1537.","CYC1",0.0189189189189189
"25293","SHARPIN..81858.","SHARPIN",0.0189189189189189
"25294","MAF1..84232.","MAF1",0.0189189189189189
"25295","WDR97..340390.","WDR97",0.0189189189189189
"25296","HGH1..51236.","HGH1",0.0243243243243243
"25297","MROH1..727957.","MROH1",0.027027027027027
"25298","BOP1..23246.","BOP1",0.0297297297297297
"25299","MIR7112..102465906.","MIR7112",0.0432432432432432
"25300","SCX..642658.","SCX",0.0432432432432432
"25301","HSF1..3297.","HSF1",0.0162162162162162
"25302","DGAT1..8694.","DGAT1",0.0162162162162162
"25303","MIR6848..102465511.","MIR6848",0.0162162162162162
"25304","SCRT1..83482.","SCRT1",0.0162162162162162
"25305","TMEM249..340393.","TMEM249",0.0162162162162162
"25306","FBXL6..26233.","FBXL6",0.0162162162162162
"25307","SLC52A2..79581.","SLC52A2",0.0162162162162162
"25308","LOC101928902..101928902.","LOC101928902",0.0162162162162162
"25309","ADCK5..203054.","ADCK5",0.0162162162162162
"25310","CPSF1..29894.","CPSF1",0.0189189189189189
"25311","MIR939..100126351.","MIR939",0.0189189189189189
"25312","MIR1234..100302196.","MIR1234",0.0189189189189189
"25313","MIR6849..102466749.","MIR6849",0.0189189189189189
"25314","SLC39A4..55630.","SLC39A4",0.0189189189189189
"25315","VPS28..51160.","VPS28",0.0189189189189189
"25316","TONSL..4796.","TONSL",0.0189189189189189
"25317","TONSL.AS1..100287098.","TONSL",0.0189189189189189
"25318","MIR6893..102466271.","MIR6893",0.0189189189189189
"25319","CYHR1..50626.","CYHR1",0.0189189189189189
"25320","KIFC2..90990.","KIFC2",0.0189189189189189
"25321","FOXH1..8928.","FOXH1",0.0189189189189189
"25322","PPP1R16A..84988.","PPP1R16A",0.0189189189189189
"25323","GPT..2875.","GPT",0.0189189189189189
"25324","MFSD3..113655.","MFSD3",0.0189189189189189
"25325","RECQL4..9401.","RECQL4",0.0189189189189189
"25326","LRRC14..9684.","LRRC14",0.0189189189189189
"25327","LRRC24..441381.","LRRC24",0.0189189189189189
"25328","C8orf82..414919.","C8orf82",0.0189189189189189
"25329","ARHGAP39..80728.","ARHGAP39",0.0189189189189189
"25330","ZNF251..90987.","ZNF251",0.0216216216216216
"25331","ZNF34..80778.","ZNF34",0.0216216216216216
"25332","RPL8..6132.","RPL8",0.0216216216216216
"25333","MIR6850..102465978.","MIR6850",0.0216216216216216
"25334","ZNF517..340385.","ZNF517",0.0216216216216216
"25335","LOC100130027..100130027.","LOC100130027",0.0216216216216216
"25336","ZNF7..7553.","ZNF7",0.0216216216216216
"25337","COMMD5..28991.","COMMD5",0.0216216216216216
"25338","ZNF250..58500.","ZNF250",0.0216216216216216
"25339","ZNF16..7564.","ZNF16",0.0216216216216216
"25340","ZNF252P..286101.","ZNF252P",0.0216216216216216
"25341","TMED10P1..286102.","TMED10P1",0.0216216216216216
"25342","ZNF252P.AS1..286103.","ZNF252P",0.0243243243243243
"25343","C8orf33..65265.","C8orf33",0.0297297297297297
"25344","DDX11L5..100287596.","DDX11L5",0.00810810810810811
"25345","WASHC1..100287171.","WASHC1",0.00810810810810811
"25346","FAM138C..654835.","FAM138C",0.00540540540540541
"25347","FOXD4..2298.","FOXD4",0.00540540540540541
"25348","CBWD1..55871.","CBWD1",0.00540540540540541
"25349","C9orf66..157983.","C9orf66",0.00540540540540541
"25350","DOCK8..81704.","DOCK8",0.00540540540540541
"25351","KANK1..23189.","KANK1",0.00540540540540541
"25352","DMRT1..1761.","DMRT1",0.00540540540540541
"25353","DMRT3..58524.","DMRT3",0.00540540540540541
"25354","LINC01230..102800446.","LINC01230",0.00540540540540541
"25355","DMRT2..10655.","DMRT2",0.00540540540540541
"25356","SMARCA2..6595.","SMARCA2",0.0108108108108108
"25357","VLDLR.AS1..401491.","VLDLR",0.0108108108108108
"25358","VLDLR..7436.","VLDLR",0.0108108108108108
"25359","KCNV2..169522.","KCNV2",0.0108108108108108
"25360","PUM3..9933.","PUM3",0.0135135135135135
"25361","LINC01231..101929247.","LINC01231",0.0135135135135135
"25362","RFX3..5991.","RFX3",0.0135135135135135
"25363","RFX3.AS1..101929302.","RFX3",0.0162162162162162
"25364","GLIS3..169792.","GLIS3",0.0135135135135135
"25365","GLIS3.AS1..84850.","GLIS3",0.0162162162162162
"25366","SLC1A1..6505.","SLC1A1",0.0135135135135135
"25367","SPATA6L..55064.","SPATA6L",0.0135135135135135
"25368","PLPP6..403313.","PLPP6",0.0135135135135135
"25369","CDC37L1.DT..101929351.","CDC37L1",0.0162162162162162
"25370","CDC37L1..55664.","CDC37L1",0.0162162162162162
"25371","AK3..50808.","AK3",0.0162162162162162
"25372","RCL1..10171.","RCL1",0.0162162162162162
"25373","MIR101.2..406894.","MIR101",0.0162162162162162
"25374","JAK2..3717.","JAK2",0.0162162162162162
"25375","INSL6..11172.","INSL6",0.0162162162162162
"25376","INSL4..3641.","INSL4",0.0189189189189189
"25377","RLN2..6019.","RLN2",0.0189189189189189
"25378","RLN1..6013.","RLN1",0.0189189189189189
"25379","PLGRKT..55848.","PLGRKT",0.0189189189189189
"25380","CD274..29126.","CD274",0.0216216216216216
"25381","PDCD1LG2..80380.","PDCD1LG2",0.0216216216216216
"25382","RIC1..57589.","RIC1",0.0216216216216216
"25383","ERMP1..79956.","ERMP1",0.0216216216216216
"25384","MLANA..2315.","MLANA",0.0216216216216216
"25385","KIAA2026..158358.","KIAA2026",0.0216216216216216
"25386","MIR4665..100616288.","MIR4665",0.0216216216216216
"25387","RANBP6..26953.","RANBP6",0.0216216216216216
"25388","IL33..90865.","IL33",0.0216216216216216
"25389","TPD52L3..89882.","TPD52L3",0.0216216216216216
"25390","UHRF2..115426.","UHRF2",0.0216216216216216
"25391","GLDC..2731.","GLDC",0.0189189189189189
"25392","KDM4C..23081.","KDM4C",0.0162162162162162
"25393","DMAC1..90871.","DMAC1",0.0189189189189189
"25394","PTPRD..5789.","PTPRD",0.0162162162162162
"25395","PTPRD.AS1..101929407.","PTPRD",0.0162162162162162
"25396","LOC105375972..105375972.","LOC105375972",0.0162162162162162
"25397","PTPRD.AS2..101929428.","PTPRD",0.0162162162162162
"25398","TYRP1..7306.","TYRP1",0.0135135135135135
"25399","LURAP1L.AS1..101929467.","LURAP1L",0.0135135135135135
"25400","LURAP1L..286343.","LURAP1L",0.0135135135135135
"25401","SNORD137..106635615.","SNORD137",0.0189189189189189
"25402","MPDZ..8777.","MPDZ",0.027027027027027
"25403","LINC01235..401492.","LINC01235",0.027027027027027
"25404","LINC00583..100113404.","LINC00583",0.0243243243243243
"25405","NFIB..4781.","NFIB",0.0243243243243243
"25406","ZDHHC21..340481.","ZDHHC21",0.0243243243243243
"25407","CER1..9350.","CER1",0.0216216216216216
"25408","FREM1..158326.","FREM1",0.0216216216216216
"25409","LOC389705..389705.","LOC389705",0.0216216216216216
"25410","TTC39B..158219.","TTC39B",0.0135135135135135
"25411","SNAPC3..6619.","SNAPC3",0.0108108108108108
"25412","PSIP1..11168.","PSIP1",0.0108108108108108
"25413","CCDC171..203238.","CCDC171",0.0135135135135135
"25414","C9orf92..100129385.","C9orf92",0.0162162162162162
"25415","BNC2..54796.","BNC2",0.0162162162162162
"25416","BNC2.AS1..111216284.","BNC2",0.0135135135135135
"25417","CNTLN..54875.","CNTLN",0.0162162162162162
"25418","SH3GL2..6456.","SH3GL2",0.0135135135135135
"25419","ADAMTSL1..92949.","ADAMTSL1",0.0108108108108108
"25420","MIR3152..100422869.","MIR3152",0.0135135135135135
"25421","SAXO1..158297.","SAXO1",0.0108108108108108
"25422","RRAGA..10670.","RRAGA",0.00810810810810811
"25423","HAUS6..54801.","HAUS6",0.00810810810810811
"25424","SCARNA8..677776.","SCARNA8",0.00810810810810811
"25425","PLIN2..123.","PLIN2",0.00810810810810811
"25426","DENND4C..55667.","DENND4C",0.00540540540540541
"25427","RPS6..6194.","RPS6",0.00540540540540541
"25428","ACER2..340485.","ACER2",0.00540540540540541
"25429","SLC24A2..25769.","SLC24A2",0.00540540540540541
"25430","MLLT3..4300.","MLLT3",0.00540540540540541
"25431","MIR4473..100616229.","MIR4473",0.00540540540540541
"25432","MIR4474..100616441.","MIR4474",0.00540540540540541
"25433","FOCAD..54914.","FOCAD",0.00540540540540541
"25434","FOCAD.AS1..101929548.","FOCAD",0.00540540540540541
"25435","MIR491..574444.","MIR491",0.00540540540540541
"25436","SNORA30B..109616992.","SNORA30B",0.00540540540540541
"25437","HACD4..401494.","HACD4",0.0027027027027027
"25438","IFNB1..3456.","IFNB1",0.0027027027027027
"25439","IFNW1..3467.","IFNW1",0.0027027027027027
"25440","IFNA21..3452.","IFNA21",0.0027027027027027
"25441","IFNA4..3441.","IFNA4",0.0027027027027027
"25442","IFNA7..3444.","IFNA7",0.0027027027027027
"25443","IFNA10..3446.","IFNA10",0.0027027027027027
"25444","IFNA16..3449.","IFNA16",0.0027027027027027
"25445","IFNA17..3451.","IFNA17",0.0027027027027027
"25446","IFNA14..3448.","IFNA14",0.0027027027027027
"25447","IFNA22P..3453.","IFNA22P",0.0027027027027027
"25448","IFNA5..3442.","IFNA5",0.00540540540540541
"25449","KLHL9..55958.","KLHL9",0.00540540540540541
"25450","IFNA6..3443.","IFNA6",0.00540540540540541
"25451","IFNA13..3447.","IFNA13",0.00540540540540541
"25452","IFNA2..3440.","IFNA2",0.00540540540540541
"25453","IFNA8..3445.","IFNA8",0.00540540540540541
"25454","IFNA1..3439.","IFNA1",0.00540540540540541
"25455","MIR31HG..554202.","MIR31HG",0.00540540540540541
"25456","IFNE..338376.","IFNE",0.00540540540540541
"25457","MIR31..407035.","MIR31",0.00540540540540541
"25458","MTAP..4507.","MTAP",0.0027027027027027
"25459","CDKN2A.DT..51198.","CDKN2A",0.0027027027027027
"25460","CDKN2A..1029.","CDKN2A",0.0027027027027027
"25461","CDKN2B.AS1..100048912.","CDKN2B",0.0027027027027027
"25462","CDKN2B..1030.","CDKN2B",0.0027027027027027
"25463","DMRTA1..63951.","DMRTA1",0.0027027027027027
"25464","LINC01239..441389.","LINC01239",0.0027027027027027
"25465","LOC101929563..101929563.","LOC101929563",0.0027027027027027
"25466","ELAVL2..1993.","ELAVL2",0.0027027027027027
"25467","IZUMO3..100129669.","IZUMO3",0
"25468","TUSC1..286319.","TUSC1",0.0108108108108108
"25469","LINC01241..101929582.","LINC01241",0.0108108108108108
"25470","LOC100506422..100506422.","LOC100506422",0.00810810810810811
"25471","CAAP1..79886.","CAAP1",0.00540540540540541
"25472","PLAA..9373.","PLAA",0.0027027027027027
"25473","IFT74..80173.","IFT74",0.0027027027027027
"25474","IFT74.AS1..101929602.","IFT74",0.0027027027027027
"25475","LRRC19..64922.","LRRC19",0.0027027027027027
"25476","TEK..7010.","TEK",0.00540540540540541
"25477","LINC00032..158035.","LINC00032",0.00540540540540541
